K,k,size,accuracy,precision,recall,f1
10.0,342.0,380.0,0.07894736842105263,0.008085430968726163,0.07894736842105263,0.014613003095975232
10.0,342.0,380.0,0.10526315789473684,0.014285714285714287,0.10526315789473684,0.02456140350877193
10.0,342.0,380.0,0.05263157894736842,0.002976190476190476,0.05263157894736842,0.005614035087719298
10.0,342.0,380.0,0.02631578947368421,0.0006925207756232687,0.02631578947368421,0.0013495276653171387
10.0,351.0,390.0,0.05128205128205128,0.002777777777777778,0.05128205128205128,0.005256410256410256
10.0,351.0,390.0,0.10256410256410256,0.011111111111111112,0.10256410256410256,0.01995591135862629
10.0,351.0,390.0,0.02564102564102564,0.0006574621959237343,0.02564102564102564,0.001282051282051282
10.0,351.0,390.0,0.07692307692307693,0.008639910813823858,0.07692307692307693,0.0154985754985755
10.0,351.0,390.0,0.02564102564102564,0.0006574621959237343,0.02564102564102564,0.001282051282051282
10.0,351.0,390.0,0.02564102564102564,0.0006574621959237343,0.02564102564102564,0.001282051282051282
10.0,351.0,390.0,0.02564102564102564,0.0006574621959237343,0.02564102564102564,0.001282051282051282
10.0,351.0,390.0,0.1794871794871795,0.04262820512820513,0.1794871794871795,0.06702654071075123
10.0,351.0,390.0,0.02564102564102564,0.0006574621959237343,0.02564102564102564,0.001282051282051282
10.0,351.0,390.0,0.05128205128205128,0.002958579881656805,0.05128205128205128,0.005562338895672229
10.0,360.0,400.0,0.05,0.0025,0.05,0.0047619047619047615
10.0,360.0,400.0,0.05,0.0025,0.05,0.0047619047619047615
10.0,360.0,400.0,0.025,0.000625,0.025,0.0012195121951219514
10.0,360.0,400.0,0.05,0.0025,0.05,0.0047619047619047615
10.0,360.0,400.0,0.025,0.000625,0.025,0.0012195121951219514
10.0,360.0,400.0,0.1,0.010666666666666666,0.1,0.01917211328976035
10.0,360.0,400.0,0.15,0.040515734265734266,0.15,0.058178571428571434
10.0,360.0,400.0,0.15,0.024782608695652176,0.15,0.04230769230769231
